id,host_id,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,instant_bookable,reviews_per_month,neighbourhood_area,neighbourhood_pop,pop_density
1024701488115430393,40265414,71.55430761099366,0,1.0,1,1,1,1,1,2,1.0,1.0,1320.4675313807531,3,6,1,0,4.818525443935496,0,0.7332381191537447,8.371719,81143,9692.513569
655488527028562773,14445627,100.0,0,1.0,1,1,1,2,1,2,1.0,1.0,1320.4675313807531,6,730,0,5,5.0,0,0.44,8.371719,81143,9692.513569
655529890932292922,465534262,95.0,0,1.0,1,1,3,2,1,2,1.0,1.0,1320.4675313807531,2,365,0,21,4.52,0,1.16,9.432832,57153,6058.94391
829418278087935992,57159266,100.0,1,1.0,1,1,1,1,1,2,1.0,1.0,959.0,4,30,0,15,4.73,0,1.75,8.371719,81143,9692.513569
1024696435774004945,5232538,0.0,0,1.0,1,1,9,4,1,4,1.5,2.0,1500.0,7,60,147,0,4.818525443935496,0,0.7332381191537447,9.233781,65933,7140.411929
829592366391470441,10051425,75.0,0,2.0,1,1,8,1,1,4,1.0,2.0,1320.4675313807531,3,365,0,3,4.0,0,0.34,6.832786,55044,8055.864767
829582057077451110,143536833,100.0,0,1.0,1,1,9,1,1,3,1.0,1.0,1320.4675313807531,4,20,0,1,5.0,0,0.1,9.233781,65933,7140.411929
602106333618566445,38386996,100.0,0,1.0,1,0,1,2,1,5,1.0,3.0,1399.0,2,21,4,3,5.0,0,0.78,8.371719,81143,9692.513569
1027616661733697901,15667450,67.0,0,2.0,1,1,2,1,1,2,1.0,1.0,703.0,4,60,3,0,4.818525443935496,0,0.7332381191537447,4.104694,79318,19323.730344
656151477018081487,282315425,71.55430761099366,0,1.0,1,1,4,2,1,1,1.0,1.0,1320.4675313807531,4,365,0,3,4.33,1,0.17,9.860777,81326,8247.423099
655793181544663048,89572191,58.0,1,1.0,1,1,6,2,1,2,1.0,1.0,1320.4675313807531,2,7,0,27,4.81,0,1.57,19.370227,88306,4558.852098
656628103724685954,30895952,0.0,0,1.0,1,1,2,2,1,2,1.0,1.0,1521.0,2,20,180,1,5.0,0,0.06,4.104694,79318,19323.730344
760094231707812654,33674575,0.0,0,1.0,1,1,1,2,1,4,1.0,1.0,1000.0,7,11,301,0,4.818525443935496,0,0.7332381191537447,8.371719,81143,9692.513569
825929313645815941,500885986,50.0,0,1.0,1,1,5,1,1,2,1.0,1.0,1320.4675313807531,1,7,0,6,4.5,0,0.57,8.7,105360,12110.344828
831868693185454802,69467731,83.0,1,1.0,1,1,1,1,1,4,1.0,2.0,1320.4675313807531,1,365,0,5,5.0,0,0.57,8.371719,81143,9692.513569
655664570154482097,118323839,36.0,0,1.0,1,1,2,3,2,1,0.5,1.0,557.0,3,365,0,3,4.33,0,0.52,4.104694,79318,19323.730344
1031028164023323168,58957366,22.0,0,1.0,1,1,3,1,1,2,1.0,1.0,1057.0,3,12,7,1,5.0,0,1.0,9.432832,57153,6058.94391
831689683426945913,6966717,71.55430761099366,1,2.0,1,1,3,1,1,2,1.0,1.0,1320.4675313807531,2,30,0,55,5.0,0,5.52,9.432832,57153,6058.94391
832409264442633767,7819239,100.0,0,1.0,1,1,2,1,1,4,1.0,3.0,1320.4675313807531,4,365,0,2,5.0,0,0.35,4.104694,79318,19323.730344
825902694698103351,6821310,80.0,0,2.0,1,1,2,1,1,3,1.0,1.0,1320.4675313807531,5,365,0,4,5.0,0,0.39,4.104694,79318,19323.730344
826002591876407432,16200536,71.55430761099366,0,1.0,1,1,10,4,1,5,1.0,4.0,1320.4675313807531,4,7,0,0,4.818525443935496,0,0.7332381191537447,6.698505,40776,6087.328441
612866793629927328,277571946,17.0,0,1.0,0,1,1,2,1,2,1.5,1.0,1320.4675313807531,4,365,0,4,5.0,0,0.21,8.371719,81143,9692.513569
663026599065305287,187675472,71.55430761099366,0,5.0,1,1,6,2,1,4,1.0,2.0,1320.4675313807531,1,1125,0,7,5.0,0,0.4,19.370227,88306,4558.852098
663503496544294236,87206004,71.55430761099366,0,1.0,1,1,1,2,1,2,1.0,1.0,1320.4675313807531,2,1125,0,0,4.818525443935496,0,0.7332381191537447,8.371719,81143,9692.513569
657686371029543552,194537110,86.0,0,4.0,1,1,3,1,1,2,1.0,1.0,1320.4675313807531,3,7,0,2,5.0,0,0.25,9.432832,57153,6058.94391
663028283554422970,16816002,71.55430761099366,0,2.0,1,1,3,2,1,3,1.0,1.0,1320.4675313807531,5,12,0,0,4.818525443935496,0,0.7332381191537447,9.432832,57153,6058.94391
986638199399896856,538489741,50.0,0,1.0,1,1,1,3,2,1,1.0,1.0,1320.4675313807531,1,5,0,0,4.818525443935496,0,0.7332381191537447,8.371719,81143,9692.513569
663702782737852428,3084056,67.0,1,2.0,1,1,2,2,1,3,1.0,1.0,1320.4675313807531,4,1125,0,10,4.9,0,0.57,4.104694,79318,19323.730344
934047338737887312,452219602,100.0,0,4.0,1,1,1,1,1,4,1.0,2.0,1161.0,2,365,80,8,4.5,1,5.22,8.371719,81143,9692.513569
19290072,63128754,100.0,0,2.0,1,1,7,4,1,4,2.0,4.0,1320.4675313807531,7,21,0,1,5.0,1,0.02,9.784081,63068,6445.980977
988319350924382515,37154824,57.0,0,1.0,1,1,9,4,1,4,2.0,3.0,1000.0,3,14,15,4,5.0,0,1.54,9.233781,65933,7140.411929
19304878,135196923,100.0,0,2.0,1,1,3,2,1,4,1.0,2.0,1320.4675313807531,2,1125,0,15,5.0,0,0.22,9.432832,57153,6058.94391
989601129722718901,17994531,0.0,0,3.0,1,1,9,1,1,3,1.0,1.0,1320.4675313807531,2,10,0,0,4.818525443935496,0,0.7332381191537447,9.233781,65933,7140.411929
664254963859135235,78619389,100.0,0,1.0,1,0,3,2,1,4,1.0,2.0,1320.4675313807531,4,365,0,5,4.6,0,0.3,9.432832,57153,6058.94391
989680087889036148,1602285,100.0,0,2.0,1,0,1,2,1,6,1.0,5.0,1320.4675313807531,4,21,0,3,5.0,1,1.96,8.371719,81143,9692.513569
11521619,5442118,72.0,0,4.0,1,1,3,2,1,8,1.0,3.0,5040.0,3,30,362,47,4.87,0,0.51,9.432832,57153,6058.94391
663812432789027235,467664299,100.0,0,1.0,1,1,4,1,1,4,1.5,2.0,1320.4675313807531,4,365,0,6,4.67,1,0.34,9.860777,81326,8247.423099
21152301,64793786,0.0,0,2.0,1,1,2,1,1,4,1.0,1.0,1320.4675313807531,8,19,0,4,4.75,0,0.05,4.104694,79318,19323.730344
19327724,14073110,100.0,0,9.0,1,1,6,2,1,5,1.0,2.0,1500.0,3,1125,0,49,4.92,0,0.62,19.370227,88306,4558.852098
664458891215795584,467819336,71.0,0,1.0,0,1,1,2,1,2,1.0,2.0,1320.4675313807531,2,15,0,9,4.22,0,0.56,8.371719,81143,9692.513569
990591931706614232,114152456,71.55430761099366,0,1.0,1,1,5,1,1,4,1.0,2.0,1320.4675313807531,2,7,0,0,4.818525443935496,0,0.7332381191537447,8.7,105360,12110.344828
664806192323032831,249920472,100.0,1,1.0,1,0,6,2,1,2,1.0,1.0,1320.4675313807531,2,6,0,20,4.85,0,1.51,19.370227,88306,4558.852098
991370264962016670,29532633,100.0,0,2.0,1,1,2,1,1,2,1.0,1.0,1320.4675313807531,2,4,0,0,4.818525443935496,0,0.7332381191537447,4.104694,79318,19323.730344
993476388523988025,245735435,73.0,0,1.0,1,1,3,1,1,10,2.0,4.0,2857.0,1,365,0,2,4.0,0,0.81,9.432832,57153,6058.94391
639452629680744306,13404176,63.0,0,1.0,1,1,1,1,1,2,1.0,1.0,964.0,3,14,184,6,5.0,0,0.32,8.371719,81143,9692.513569
20769414,148795863,71.55430761099366,0,1.0,1,0,2,1,1,2,1.0,1.0,1320.4675313807531,4,1125,0,33,4.61,0,0.43,4.104694,79318,19323.730344
995553640242772873,294310375,96.0,0,3.0,1,0,5,3,2,2,1.0,1.0,650.0,2,30,1,10,5.0,0,4.05,8.7,105360,12110.344828
994173011010665100,51795555,100.0,0,2.0,1,1,2,1,1,5,1.0,2.0,1320.4675313807531,2,365,0,4,4.5,0,1.67,4.104694,79318,19323.730344
995596540518857776,56956565,100.0,0,1.0,1,0,1,1,1,2,1.0,1.0,600.0,1,365,0,7,4.86,1,2.69,8.371719,81143,9692.513569
995599634213997221,182771111,25.0,0,3.0,1,1,2,1,1,3,1.0,1.0,1320.4675313807531,1,365,0,0,4.818525443935496,0,0.7332381191537447,4.104694,79318,19323.730344
21167423,17362570,100.0,0,1.0,1,0,6,2,1,2,1.0,1.0,1320.4675313807531,4,7,0,8,4.38,0,0.11,19.370227,88306,4558.852098
996317170587462770,187948712,50.0,0,2.0,1,0,9,3,2,1,1.0,1.0,1320.4675313807531,50,365,163,0,4.818525443935496,0,0.7332381191537447,9.233781,65933,7140.411929
19320349,35279141,100.0,0,1.0,1,1,4,2,1,5,2.0,2.0,1250.0,3,1125,1,0,4.818525443935496,0,0.7332381191537447,9.860777,81326,8247.423099
52781671,4479738,100.0,0,2.0,1,1,1,2,1,4,1.0,1.0,1500.0,3,8,8,12,5.0,1,0.69,8.371719,81143,9692.513569
996344845305368074,450049158,100.0,0,1.0,1,0,9,1,1,2,1.0,1.0,1320.4675313807531,3,30,0,4,4.75,1,2.18,9.233781,65933,7140.411929
20816334,140061381,100.0,0,1.0,1,1,1,1,1,4,1.0,2.0,1150.0,3,730,0,32,4.88,0,0.42,8.371719,81143,9692.513569
907027289509944481,6338234,50.0,0,5.0,1,1,1,1,1,2,1.0,1.0,1320.4675313807531,3,1125,1,0,4.818525443935496,0,0.7332381191537447,8.371719,81143,9692.513569
997771982869213298,47752857,100.0,0,2.0,1,1,6,1,1,4,1.0,2.0,1400.0,3,1125,0,9,4.89,0,3.65,19.370227,88306,4558.852098
19481543,6831214,100.0,0,3.0,1,1,2,1,1,4,1.0,4.0,995.0,4,9,0,11,4.91,1,0.38,4.104694,79318,19323.730344
1002915943010515575,140866356,71.0,0,2.0,1,0,5,1,1,2,1.0,1.0,1320.4675313807531,2,365,0,3,5.0,0,1.73,8.7,105360,12110.344828
1001990469317447657,121701237,100.0,0,1.0,1,0,4,1,1,2,1.0,1.0,1320.4675313807531,1,365,0,0,4.818525443935496,0,0.7332381191537447,9.860777,81326,8247.423099
18235255,32330213,71.0,0,1.0,1,1,1,2,1,4,1.0,2.0,1000.0,5,21,72,18,4.83,0,0.22,8.371719,81143,9692.513569
20932069,71426837,50.0,0,1.0,1,1,5,1,1,3,1.0,2.0,1320.4675313807531,3,60,0,35,4.83,0,0.46,8.7,105360,12110.344828
928938078860163776,125231595,11.0,0,1.0,1,1,3,1,1,4,1.0,2.0,1999.0,3,21,85,0,4.818525443935496,0,0.7332381191537447,9.432832,57153,6058.94391
19567811,8150839,75.0,0,3.0,1,1,5,1,1,2,1.0,1.0,1320.4675313807531,3,1125,0,12,4.83,0,0.15,8.7,105360,12110.344828
1007009687731376292,126194524,100.0,0,1.0,1,1,6,2,1,4,1.0,2.0,1085.0,2,56,1,3,5.0,0,3.0,19.370227,88306,4558.852098
30705099,25334313,100.0,0,4.0,1,1,1,2,1,4,1.0,3.0,2271.0,4,1125,17,9,5.0,0,0.16,8.371719,81143,9692.513569
666442189920387286,19765556,100.0,0,1.0,1,1,2,2,1,4,1.0,1.0,1320.4675313807531,2,365,0,5,5.0,0,0.28,4.104694,79318,19323.730344
20966090,150825761,50.0,0,3.0,1,1,1,1,1,2,1.0,1.0,1320.4675313807531,30,1125,0,3,4.67,0,0.05,8.371719,81143,9692.513569
19597978,46126950,75.0,0,2.0,1,1,4,1,1,2,1.0,1.0,1320.4675313807531,5,21,0,15,4.73,0,0.19,9.860777,81326,8247.423099
19613318,4148151,100.0,0,1.0,1,1,11,4,1,4,2.0,4.0,1320.4675313807531,4,1125,0,18,4.94,0,0.23,8.738408,44457,5087.539973
19637637,27053727,100.0,0,1.0,1,1,3,1,1,4,1.0,4.0,1320.4675313807531,4,5,0,32,5.0,0,0.41,9.432832,57153,6058.94391
1008719376477113650,19242840,100.0,0,2.0,1,1,1,1,1,2,1.0,1.0,1320.4675313807531,1,365,0,2,5.0,0,1.13,8.371719,81143,9692.513569
1009971550602650843,83246611,71.55430761099366,0,1.0,1,0,8,1,1,2,1.0,1.0,700.0,3,365,0,0,4.818525443935496,0,0.7332381191537447,6.832786,55044,8055.864767
21004207,16824400,71.55430761099366,0,1.0,1,1,8,1,1,3,1.0,1.0,1320.4675313807531,3,14,0,12,5.0,0,0.17,6.832786,55044,8055.864767
19635838,53184213,0.0,0,1.0,1,0,8,1,1,2,1.0,1.0,500.0,7,7,0,1,1.0,0,0.01,6.832786,55044,8055.864767
19655363,62314314,71.55430761099366,0,1.0,1,1,1,2,1,2,1.0,1.0,1320.4675313807531,4,30,0,5,4.8,1,0.33,8.371719,81143,9692.513569
666383978199727006,468302270,100.0,0,1.0,1,1,3,2,1,2,1.0,1.0,1100.0,2,365,0,2,5.0,0,0.11,9.432832,57153,6058.94391
21023511,9244359,100.0,0,2.0,1,1,2,2,1,2,1.0,1.0,1320.4675313807531,3,60,0,35,4.77,0,0.46,4.104694,79318,19323.730344
1010724548153466164,543545914,100.0,0,1.0,0,1,1,1,1,4,1.0,2.0,1307.0,3,365,1,4,5.0,0,2.26,8.371719,81143,9692.513569
21041116,67574222,71.55430761099366,0,2.0,1,0,8,1,1,2,1.0,1.0,1320.4675313807531,2,1125,0,24,4.42,0,0.32,6.832786,55044,8055.864767
19645058,138277191,71.55430761099366,0,1.0,1,1,7,4,1,6,1.0,5.0,1320.4675313807531,4,21,0,6,4.83,0,0.09,9.784081,63068,6445.980977
834389840409418501,502689494,67.0,0,1.0,1,1,2,1,1,2,1.0,1.0,1320.4675313807531,4,13,0,6,5.0,0,0.68,4.104694,79318,19323.730344
19676256,74457290,0.0,0,1.0,1,0,3,1,1,2,1.0,1.0,1320.4675313807531,3,10,0,20,4.8,0,0.25,9.432832,57153,6058.94391
834719360555714648,56175744,100.0,0,1.0,1,1,2,1,1,2,1.0,1.0,1320.4675313807531,2,20,0,2,5.0,0,0.2,4.104694,79318,19323.730344
833408566683885397,457770858,75.0,0,1.0,1,1,7,1,1,5,1.0,4.0,1320.4675313807531,3,365,0,4,5.0,0,0.45,9.784081,63068,6445.980977
834387609120153159,502689326,99.0,0,1.0,1,1,11,4,1,4,1.0,2.0,1320.4675313807531,1,21,0,34,4.47,0,3.57,8.738408,44457,5087.539973
17906861,3414318,71.55430761099366,0,1.0,1,1,4,1,1,2,1.0,1.0,950.0,2,5,0,17,4.35,0,0.22,9.860777,81326,8247.423099
835269864078308416,16628432,67.0,0,1.0,1,1,2,1,1,2,1.0,1.0,857.0,3,365,4,12,5.0,0,1.38,4.104694,79318,19323.730344
17931093,2360174,0.0,0,2.0,1,1,2,1,1,2,1.0,1.0,1320.4675313807531,3,14,0,9,5.0,0,0.12,4.104694,79318,19323.730344
19665137,76178623,100.0,0,1.0,1,1,1,1,1,2,1.0,1.0,1020.0,7,1125,1,6,5.0,0,0.08,8.371719,81143,9692.513569
835290085524189601,251364309,79.0,1,1.0,1,1,8,1,1,2,1.5,1.0,1320.4675313807531,4,10,0,11,5.0,0,1.12,6.832786,55044,8055.864767
17933710,5714989,71.55430761099366,0,1.0,1,1,4,2,1,4,1.0,1.0,1320.4675313807531,5,1125,0,11,4.91,0,0.14,9.860777,81326,8247.423099
658341723039828208,2820022,50.0,0,1.0,1,1,9,2,1,4,1.0,2.0,1320.4675313807531,3,14,0,5,5.0,0,0.28,9.233781,65933,7140.411929
835945157249582447,279357080,95.0,0,1.0,1,1,1,1,1,2,1.0,1.0,1320.4675313807531,4,365,0,11,5.0,0,1.28,8.371719,81143,9692.513569
658335553460576729,6873842,100.0,1,1.0,1,1,2,2,1,2,1.0,1.0,1320.4675313807531,3,14,0,14,5.0,1,0.78,4.104694,79318,19323.730344
658396414581772400,86474039,0.0,0,1.0,1,1,10,2,1,4,1.0,2.0,1320.4675313807531,9,365,0,0,4.818525443935496,0,0.7332381191537447,6.698505,40776,6087.328441
667235001938733793,468501736,71.55430761099366,0,1.0,1,1,2,2,1,2,1.5,1.0,1320.4675313807531,5,365,0,2,5.0,1,0.12,4.104694,79318,19323.730344
18031796,124027045,100.0,0,2.0,1,0,5,2,1,2,1.0,1.0,1320.4675313807531,5,20,0,12,4.92,0,0.15,8.7,105360,12110.344828
836133300332734953,200736446,100.0,0,1.0,1,1,8,1,1,4,1.0,4.0,948.0,30,60,0,3,5.0,1,0.32,6.832786,55044,8055.864767
836075846771493418,3401103,71.55430761099366,0,1.0,1,1,3,4,1,4,1.5,4.0,1320.4675313807531,3,14,0,0,4.818525443935496,0,0.7332381191537447,9.432832,57153,6058.94391
18125737,15159781,83.0,0,6.0,1,1,6,1,1,4,1.0,2.0,957.0,2,7,1,4,5.0,0,0.91,19.370227,88306,4558.852098
18122758,115900022,0.0,0,1.0,1,1,11,4,1,6,2.0,5.0,1320.4675313807531,2,1125,0,11,4.82,0,0.13,8.738408,44457,5087.539973
659025194424543551,108865463,71.55430761099366,0,2.0,1,1,1,1,1,4,1.0,2.0,1320.4675313807531,7,1125,0,4,4.5,0,0.23,8.371719,81143,9692.513569
949972331287532999,529675347,100.0,0,1.0,1,1,1,1,1,2,1.0,1.0,1300.0,1,365,270,0,4.818525443935496,0,0.7332381191537447,8.371719,81143,9692.513569
18157927,3828139,100.0,0,1.0,1,1,2,2,1,6,1.0,2.0,1320.4675313807531,6,1125,0,10,5.0,0,0.13,4.104694,79318,19323.730344
652585555328674063,200979857,100.0,0,1.0,1,1,1,2,1,4,1.0,2.0,1200.0,6,365,181,6,5.0,1,0.35,8.371719,81143,9692.513569
837420967357829381,90573102,77.0,0,1.0,1,1,5,1,1,1,1.0,1.0,550.0,2,14,0,10,4.7,0,1.06,8.7,105360,12110.344828
18393610,3210956,100.0,0,1.0,1,1,1,1,1,4,1.0,1.0,1320.4675313807531,30,70,0,35,4.57,1,0.46,8.371719,81143,9692.513569
546833321445468228,27720064,100.0,0,2.0,1,1,3,2,1,5,1.0,2.0,1800.0,4,365,47,6,5.0,0,0.29,9.432832,57153,6058.94391
33165011,1862707,0.0,0,5.0,1,1,1,1,1,2,1.0,1.0,1800.0,6,90,267,14,4.86,0,0.25,8.371719,81143,9692.513569
18466531,128065279,71.55430761099366,0,1.0,1,0,4,1,1,3,1.5,2.0,1320.4675313807531,2,28,0,17,4.76,0,0.21,9.860777,81326,8247.423099
664834084450440004,1646488,71.55430761099366,0,3.0,1,1,6,2,1,3,1.0,2.0,1320.4675313807531,10,365,0,2,5.0,1,0.11,19.370227,88306,4558.852098
19763447,6775869,100.0,0,1.0,1,1,5,1,1,4,1.0,3.0,1320.4675313807531,6,21,0,15,4.87,0,0.19,8.7,105360,12110.344828
665171442983362799,351816196,50.0,0,1.0,1,1,7,2,1,2,1.0,1.0,1320.4675313807531,2,365,0,4,4.75,0,0.23,9.784081,63068,6445.980977
665181396630337652,190405632,86.0,0,1.0,1,1,3,2,1,2,1.0,1.0,1320.4675313807531,5,30,0,8,4.75,0,0.47,9.432832,57153,6058.94391
19744426,51973279,71.55430761099366,0,1.0,1,1,6,1,1,2,1.0,2.0,1320.4675313807531,14,18,0,1,5.0,0,0.05,19.370227,88306,4558.852098
19814690,139986527,53.0,0,1.0,1,1,2,1,1,3,1.0,1.0,1320.4675313807531,1,9,0,35,4.86,0,0.45,4.104694,79318,19323.730344
18504919,17823806,63.0,0,4.0,1,1,1,1,1,2,1.0,1.0,1320.4675313807531,5,14,0,33,4.79,0,0.42,8.371719,81143,9692.513569
19779288,139635395,71.55430761099366,0,1.0,1,1,2,1,1,2,1.0,1.0,795.0,2,7,0,18,4.78,0,0.31,4.104694,79318,19323.730344
18650972,129598934,100.0,0,1.0,1,1,2,2,1,6,1.0,2.0,1320.4675313807531,4,14,0,5,5.0,0,0.06,4.104694,79318,19323.730344
667733286704498843,11966886,71.55430761099366,0,1.0,1,1,1,2,1,2,1.0,1.0,1320.4675313807531,3,1125,0,14,4.86,0,0.8,8.371719,81143,9692.513569
19882716,61341860,100.0,1,3.0,1,1,2,2,1,6,1.0,3.0,1500.0,2,15,3,34,4.85,1,0.44,4.104694,79318,19323.730344
18641693,24200762,71.55430761099366,0,1.0,1,1,4,1,1,3,1.0,2.0,1320.4675313807531,2,1125,0,2,5.0,0,0.02,9.860777,81326,8247.423099
18701063,42607640,71.55430761099366,0,1.0,1,1,2,3,2,2,0.5,1.0,1320.4675313807531,7,7,0,1,4.0,0,0.01,4.104694,79318,19323.730344
19889018,106014455,93.0,1,1.0,1,1,1,2,1,2,1.0,1.0,950.0,3,30,84,43,4.93,0,0.55,8.371719,81143,9692.513569
856376383139216295,407250162,36.0,0,1.0,1,1,2,1,1,2,1.0,1.0,1200.0,1,365,364,8,4.75,0,0.94,4.104694,79318,19323.730344
19975285,80063569,71.55430761099366,0,2.0,1,0,6,1,1,2,1.0,1.0,1320.4675313807531,2,7,0,12,4.83,0,0.15,19.370227,88306,4558.852098
20018079,6655025,71.55430761099366,0,1.0,1,1,8,2,1,3,1.0,2.0,900.0,4,1125,0,3,5.0,0,0.04,6.832786,55044,8055.864767
20008517,29942623,71.55430761099366,0,1.0,1,1,4,2,1,4,1.0,2.0,575.0,10,21,0,0,4.818525443935496,0,0.7332381191537447,9.860777,81326,8247.423099
18678355,39711775,100.0,0,2.0,1,1,3,1,1,2,1.0,1.0,1320.4675313807531,5,60,0,18,4.89,0,0.26,9.432832,57153,6058.94391
19996597,27547968,71.55430761099366,0,1.0,1,1,2,2,1,2,1.0,1.0,1320.4675313807531,2,1125,0,17,4.82,0,0.24,4.104694,79318,19323.730344
841049692661166787,177132217,100.0,0,2.0,1,1,1,1,1,4,1.0,2.0,1320.4675313807531,4,365,0,7,4.86,0,0.89,8.371719,81143,9692.513569
907655,4688480,84.0,0,1.0,1,1,5,1,1,8,2.0,6.0,2758.0,4,1125,243,54,4.88,0,0.41,8.7,105360,12110.344828
839698837429274794,99574944,63.0,0,2.0,1,1,1,1,1,2,1.0,1.0,1042.0,3,20,1,2,5.0,0,0.35,8.371719,81143,9692.513569
840549891080072182,114932909,67.0,0,1.0,1,1,2,1,1,2,1.0,1.0,1320.4675313807531,5,6,0,1,5.0,0,0.13,4.104694,79318,19323.730344
18765570,130573034,100.0,0,1.0,1,1,3,1,1,2,1.0,1.0,1320.4675313807531,2,1125,0,34,4.94,0,0.42,9.432832,57153,6058.94391
841805577728255642,504272716,100.0,1,1.0,0,1,5,1,1,4,1.0,2.0,1320.4675313807531,2,30,0,9,4.78,0,1.53,8.7,105360,12110.344828
841176604117302424,127067410,89.0,0,1.0,1,0,6,1,1,3,1.0,1.0,1320.4675313807531,2,365,0,8,4.88,0,0.86,19.370227,88306,4558.852098
841235757426153517,99884799,93.0,0,7.0,1,1,3,1,1,2,1.0,1.0,1320.4675313807531,1,365,0,3,4.67,1,0.32,9.432832,57153,6058.94391
50913061,411684513,44.0,0,1.0,0,1,2,2,1,2,1.0,1.0,1604.0,4,365,365,14,4.86,0,0.48,4.104694,79318,19323.730344
842811697395804495,293330304,100.0,1,1.0,1,1,7,1,1,2,1.0,1.0,1086.0,14,90,5,12,4.92,0,1.46,9.784081,63068,6445.980977
842783972469687252,64395321,81.0,0,1.0,1,0,2,1,1,4,1.0,2.0,1320.4675313807531,4,365,0,3,5.0,0,0.38,4.104694,79318,19323.730344
841989122916392132,6489017,0.0,0,1.0,1,1,3,1,1,2,1.0,1.0,1320.4675313807531,1,1125,0,0,4.818525443935496,0,0.7332381191537447,9.432832,57153,6058.94391
821610522655379655,499989896,25.0,0,1.0,1,0,2,1,1,4,1.0,1.0,1100.0,2,365,261,7,4.71,0,0.68,4.104694,79318,19323.730344
842108799337866780,18958289,81.0,0,4.0,1,1,7,1,1,4,1.0,1.0,1320.4675313807531,2,365,0,11,4.55,1,1.49,9.784081,63068,6445.980977
842503803946027256,31613095,89.0,0,1.0,1,1,4,1,1,4,1.0,2.0,1320.4675313807531,3,7,0,7,5.0,0,0.89,9.860777,81326,8247.423099
13523552,3565770,9.0,0,2.0,1,1,2,2,1,3,1.0,2.0,800.0,2,1125,87,24,4.92,0,0.27,4.104694,79318,19323.730344
842769853059343020,130020259,67.0,0,2.0,1,1,4,1,1,3,1.0,2.0,1320.4675313807531,2,365,0,5,5.0,0,0.64,9.860777,81326,8247.423099
904779522038004070,424093643,100.0,0,43.0,1,1,1,1,1,4,1.0,2.0,795.0,2,365,0,14,4.2,1,2.73,8.371719,81143,9692.513569
593509264892468068,187610263,98.0,0,595.0,1,1,3,1,1,4,1.0,2.0,2013.0,1,1125,0,31,4.58,0,1.48,9.432832,57153,6058.94391
850742547288781034,95587774,100.0,0,3.0,1,1,1,1,1,5,1.0,2.0,1320.4675313807531,2,365,0,9,4.0,1,1.05,8.371719,81143,9692.513569
844787818171558537,2803376,90.0,0,3.0,1,0,1,1,1,4,1.0,2.0,1320.4675313807531,5,30,0,7,4.86,0,0.77,8.371719,81143,9692.513569
851415673292132798,506272039,100.0,0,3.0,0,1,3,1,1,2,1.0,1.0,1097.0,2,30,0,11,4.92,0,2.64,9.432832,57153,6058.94391
43565649,15769268,83.0,0,1.0,1,0,1,1,1,4,1.0,3.0,950.0,4,1125,14,15,4.73,0,0.58,8.371719,81143,9692.513569
5049670,26070381,71.55430761099366,0,1.0,1,1,1,2,1,6,1.0,4.0,2799.0,4,7,181,0,4.818525443935496,0,0.7332381191537447,8.371719,81143,9692.513569
967875281319357443,23935813,100.0,0,2.0,1,1,1,1,1,4,1.0,3.0,2886.0,2,365,164,0,4.818525443935496,0,0.7332381191537447,8.371719,81143,9692.513569
852811512379216955,87898683,87.0,0,1.0,1,1,5,1,1,3,1.0,2.0,1320.4675313807531,5,31,0,7,5.0,0,0.78,8.7,105360,12110.344828
852110250664568407,42271399,60.0,0,1.0,1,1,2,1,1,5,1.0,3.0,1000.0,3,365,2,6,4.83,0,0.67,4.104694,79318,19323.730344
846307882017565754,5824880,100.0,0,1.0,1,1,1,1,1,2,1.0,1.0,1320.4675313807531,2,365,0,0,4.818525443935496,0,0.7332381191537447,8.371719,81143,9692.513569
766672065263188505,364785274,76.0,0,1.0,1,1,3,1,1,4,1.0,2.0,2200.0,2,1125,358,10,5.0,0,1.11,9.432832,57153,6058.94391
33290524,3789262,50.0,0,2.0,1,1,1,1,1,6,1.0,6.0,3950.0,5,1125,113,12,5.0,0,0.21,8.371719,81143,9692.513569
40649190,3633324,71.0,0,2.0,1,1,1,1,1,4,1.0,2.0,1864.0,4,1125,65,27,4.93,0,0.56,8.371719,81143,9692.513569
848488862890241312,10668075,100.0,0,2.0,1,1,5,1,1,3,1.0,1.0,1320.4675313807531,3,365,0,4,5.0,1,0.45,8.7,105360,12110.344828
847443411793047978,5209879,71.55430761099366,0,5.0,1,1,2,1,1,2,1.0,1.0,1320.4675313807531,7,21,0,0,4.818525443935496,0,0.7332381191537447,4.104694,79318,19323.730344
847071108514248779,502846391,71.0,0,1.0,1,1,2,1,1,4,1.0,2.0,1320.4675313807531,1,365,0,4,5.0,0,0.69,4.104694,79318,19323.730344
671500614012270550,113094784,100.0,0,1.0,1,1,8,2,1,2,1.0,1.0,1320.4675313807531,4,11,0,4,4.75,0,0.24,6.832786,55044,8055.864767
671064190894561145,92598692,100.0,0,2.0,1,0,5,2,1,2,1.0,2.0,1320.4675313807531,7,15,0,6,4.33,0,0.35,8.7,105360,12110.344828
673550019730915581,396099861,100.0,0,1.0,1,0,8,2,1,2,1.0,1.0,1320.4675313807531,4,365,0,6,5.0,0,0.35,6.832786,55044,8055.864767
